Sample	indicators1	indicators2	indicators3	indicators4	indicators5
75240	1	0	1	0	0
75250	0	0	0	1	1
75260	1	1	0	0	1
75270	0	1	1	1	1
75280	1	1	1	1	1
75290	1	1	1	1	0
75300	1	1	1	1	1
75310	1	1	1	1	0
75320	1	0	1	0	0
75330	0	0	0	0	0
75340	0	0	0	0	1
75350	1	0	1	0	1
75360	0	0	0	0	0
75370	1	0	0	0	1
75380	0	1	1	0	1
75390	1	1	1	0	1
75400	1	1	1	1	1
75410	0	1	0	0	0
75420	0	1	1	1	0
75430	0	1	1	1	0
75440	1	1	1	1	1
75450	1	1	1	1	1
75460	0	1	1	1	1
75470	1	1	0	0	1
75480	0	1	0	1	1
75490	1	1	0	0	1
75500	0	0	0	0	0
75510	0	0	0	0	0
75520	1	0	0	1	0
75530	1	1	0	1	1
75540	1	0	1	1	1
75550	1	1	1	1	0
75560	0	0	1	1	0
75570	0	1	1	0	1
75580	1	0	0	0	0
75590	0	1	0	0	0
75600	0	1	1	1	0
75610	1	1	1	1	1
75620	1	1	1	1	1
75630	1	1	1	1	0
75640	0	0	1	1	0
75650	1	1	1	1	1
75660	0	1	1	1	1
75670	0	1	1	0	1
75680	1	0	1	1	0
75690	0	1	0	1	1
75700	0	0	0	0	0
75710	1	1	1	0	1
75720	1	1	1	1	1
75730	1	1	1	1	0
75740	1	0	0	1	1
75750	1	1	1	1	0
75760	1	0	1	1	1
75770	0	1	0	1	0
75780	1	0	0	1	0
75790	0	0	1	1	1
75800	0	1	1	1	1
75810	1	1	1	1	0
75820	1	0	1	1	1
75830	0	1	0	0	0
75840	0	0	0	0	0
75850	0	0	1	1	1
75860	0	1	1	0	1
75870	0	1	1	0	1
75880	1	1	1	1	1
75890	0	1	0	1	1
75900	0	1	1	1	1
75910	1	1	1	1	1
75920	1	1	1	1	1
75930	1	1	1	1	1
75940	0	0	1	1	0
75950	1	1	1	0	1
75960	1	1	1	1	1
75970	1	1	1	1	1
75980	1	1	0	1	0
75990	1	0	0	0	0
76000	1	1	1	1	1
76010	1	1	1	1	1
76020	1	1	1	1	1
76030	0	0	0	0	0
76040	0	0	0	0	0
76050	1	0	0	0	1
76060	1	1	1	0	1
76070	1	0	1	1	0
76080	1	1	0	1	1
76090	1	1	0	0	1
76100	1	0	0	0	0
76110	0	1	0	0	0
76120	1	0	0	0	1
76130	1	1	1	0	0
76140	1	1	1	1	1
76150	1	1	1	1	1
76160	0	1	1	0	1
76170	1	0	0	1	0
76180	0	0	1	1	0
76190	0	0	1	0	0
76200	0	0	0	1	0
76210	1	1	1	0	0
76220	0	0	0	0	0
76230	1	0	0	0	0
76240	1	1	1	0	1
76250	0	0	0	0	0
76260	0	0	0	0	0
76270	0	0	0	0	0
76280	0	0	0	0	0
76290	0	1	0	0	0
76300	1	1	1	0	0
76310	0	1	1	1	1
76320	1	0	1	0	0
76330	0	0	0	0	0
76340	0	0	0	0	0
76350	0	1	0	0	0
76360	1	0	1	0	1
76370	0	1	1	1	0
76380	0	1	0	1	1
76390	1	1	0	1	1
76400	1	1	1	1	1
76410	1	1	1	1	1
76420	1	1	0	1	0
76430	1	0	1	1	1
76440	1	1	1	1	1
76450	1	1	0	1	1
76460	1	1	1	1	1
76470	1	1	1	0	0
76480	0	1	0	0	0
76490	1	0	0	1	1
76500	1	1	1	1	1
76510	1	1	1	1	1
76520	1	1	1	1	1
76530	1	1	0	0	1
76540	0	0	0	0	0
76550	1	1	0	1	1
76560	1	1	1	0	0
76570	1	1	0	1	0
76580	0	0	0	1	0
76590	0	0	0	0	0
76600	0	0	0	0	0
76610	0	0	0	0	0
76620	1	0	0	1	1
76630	1	1	1	1	1
76640	1	1	1	1	1
76650	1	1	1	1	0
76660	1	1	1	1	1
76670	0	0	1	1	1
76680	1	0	1	1	1
76690	1	1	0	1	1
76700	1	1	1	1	1
76710	1	1	1	1	1
76720	0	1	1	1	0
76730	1	1	1	1	1
76740	1	0	0	1	0
76750	0	1	1	1	1
76760	1	1	1	1	1
76770	1	1	1	1	1
76780	1	0	0	0	1
76790	1	0	0	0	0
76800	1	1	1	1	1
76810	1	1	1	1	1
76820	0	0	1	1	0
76830	0	1	1	0	0
76840	1	0	0	0	0
76850	0	0	0	0	0
76860	0	1	0	0	1
76870	0	0	0	0	0
76880	0	1	1	0	1
76890	0	1	1	1	1
76900	0	0	0	0	1
76910	1	1	1	1	1
76920	0	1	0	1	0
76930	0	0	0	1	1
76940	0	1	1	1	1
76950	1	0	1	1	1
76960	0	0	0	0	1
76970	0	0	0	0	0
76980	1	0	0	1	0
76990	1	1	1	1	0
77000	1	1	1	1	0
77010	1	0	1	1	1
77020	0	0	0	0	1
77030	0	1	1	0	0
77040	0	0	1	0	0
77050	1	1	0	0	0
77060	1	0	1	1	1
77070	0	1	0	1	0
77080	1	1	0	1	1
77090	1	1	0	0	1
77100	0	1	1	1	0
77110	1	1	1	1	1
77120	1	1	1	1	0
77130	1	0	1	1	1
77140	0	0	0	0	1
77150	0	0	0	0	0
77160	1	1	1	1	1
77170	1	1	1	1	0
77180	0	1	0	0	0
77190	0	0	0	1	0
77200	1	0	0	1	1
77210	0	0	0	0	0
77220	0	1	1	0	0
77230	1	1	1	1	0
77240	0	1	1	1	1
77250	0	1	0	1	1
77260	0	0	0	0	1
77270	0	0	1	0	1
77280	1	0	0	1	1
77290	1	1	1	1	0
77300	1	1	1	1	1
77310	1	1	1	1	1
77320	0	0	1	1	1
77330	0	1	0	1	0
77340	1	0	1	0	0
77350	0	0	0	1	0
77360	1	1	1	1	0
77370	1	0	1	1	1
77380	1	0	1	0	1
77390	1	1	1	1	1
77400	1	1	1	1	1
77410	1	1	1	1	1
77420	1	1	1	1	0
77430	1	1	1	1	1
77440	1	1	1	1	1
77450	1	1	1	1	1
77460	0	1	1	1	1
77470	0	1	1	1	1
77480	1	1	1	1	1
77490	1	0	0	1	0
77500	1	1	1	1	0
77510	1	1	1	1	1
77520	0	0	1	0	1
77530	0	0	0	0	0
77540	0	0	0	0	0
77550	1	1	0	1	1
77560	1	1	1	1	1
77570	1	1	1	1	1
77580	0	0	1	1	0
77590	1	0	0	0	0
77600	1	0	1	1	0
77610	1	1	0	0	0
77620	0	1	1	1	1
77630	1	1	1	1	1
77640	1	1	1	1	1
77650	1	1	1	1	1
77660	0	0	0	0	0
77670	0	0	0	0	0
77680	0	1	0	0	0
77690	0	0	0	0	0
77700	1	1	1	0	0
77710	0	0	0	0	1
77720	1	1	0	1	0
77730	1	0	0	0	0
77740	0	1	1	1	1
77750	1	1	1	1	1
77760	1	1	1	1	1
77770	0	0	0	0	0
77780	1	1	0	1	1
77790	0	1	1	0	1
77800	1	1	0	0	0
77810	0	0	0	0	0
77820	0	1	1	0	1
77830	0	1	0	1	1
77840	1	1	1	1	1
77850	0	0	1	0	1
77860	0	0	0	0	0
77870	1	0	1	0	0
77880	0	1	1	1	0
77890	1	1	1	0	1
77900	1	1	1	1	1
77910	1	1	1	1	1
77920	0	0	1	0	0
77930	0	0	0	0	0
77940	0	0	0	0	0
77950	0	0	0	0	0
77960	0	1	1	1	1
77970	1	1	0	1	1
77980	1	0	1	1	1
77990	1	0	1	1	1
78000	1	1	1	1	1
78010	1	1	1	1	1
78020	0	0	1	1	0
78030	1	1	1	1	1
78040	1	0	1	0	0
78050	0	0	1	0	0
78060	0	1	0	1	0
78070	0	1	1	0	1
78080	0	1	1	1	0
78090	1	0	0	0	0
78100	0	1	0	1	0
78110	1	1	0	0	0
78120	0	1	0	1	0
78130	1	0	1	0	1
78140	1	1	1	1	1
78150	1	1	1	1	1
78160	1	0	0	0	0
78170	0	0	1	0	1
78180	1	0	1	1	0
78190	1	1	0	1	1
78200	0	1	1	1	1
78210	1	1	1	1	0
78220	1	0	0	1	0
78230	0	1	1	0	0
78240	1	1	1	1	1
78250	1	1	1	1	1
78260	0	0	1	1	1
78270	1	1	1	1	1
78280	1	1	1	1	1
78290	1	1	1	0	1
78300	0	1	0	1	1
78310	1	1	0	0	1
78320	1	1	1	1	1
78330	1	1	1	1	1
78340	1	1	0	1	1
78350	0	1	1	1	1
78360	1	1	1	1	1
78370	1	0	1	0	0
78380	1	1	0	1	1
78390	1	1	1	1	1
78400	0	0	0	1	1
78410	1	1	1	0	1
78420	1	1	1	1	1
78430	1	1	1	1	1
78440	1	1	1	1	1
78450	1	1	1	1	1
78460	1	0	0	1	0
78470	1	1	1	0	0
78480	1	1	0	1	1
78490	1	1	0	0	1
78500	0	1	1	1	1
78510	1	1	1	1	0
78520	1	0	1	1	1
78530	1	0	0	1	1
78540	1	0	0	0	0
78550	1	1	0	1	1
78560	0	1	0	1	0
78570	1	1	1	1	1
78580	1	1	1	1	1
78590	1	1	1	1	0
78600	1	1	1	1	1
78610	1	1	1	1	1
78620	1	1	1	1	1
78630	0	1	0	1	1
78640	0	0	1	1	0
78650	1	0	1	1	1
78660	0	0	1	1	1
78670	1	1	1	1	1
78680	1	1	1	1	0
78690	1	0	1	1	0
78700	1	0	0	0	1
78710	0	1	1	1	0
78720	0	0	0	0	0
78730	1	0	0	0	0
78740	0	0	0	0	0
78750	0	0	0	0	0
78760	0	0	0	0	0
78770	0	0	0	0	0
78780	0	0	0	1	0
78790	0	0	1	1	0
78800	1	1	1	1	1
78810	1	1	1	1	1
78820	0	1	1	1	1
78830	1	1	1	1	1
78840	0	1	1	0	1
78850	0	1	0	1	1
78860	1	1	1	1	1
78870	1	1	1	0	1
78880	1	1	1	1	1
78890	1	1	0	1	0
78900	1	1	1	1	1
78910	1	0	0	1	0
78920	0	1	1	0	0
78930	0	1	1	0	0
78940	1	1	1	1	1
78950	0	0	0	0	0
78960	0	1	0	0	0
78970	0	0	0	0	0
78980	1	0	0	0	0
78990	0	1	1	0	1
79000	1	0	0	1	1
79010	1	1	1	1	1
79020	0	0	0	0	0
79030	0	1	1	0	0
79040	1	1	1	0	1
79050	1	1	1	1	1
79060	1	1	1	1	1
79070	1	0	1	0	1
79080	0	1	0	1	0
79090	1	1	1	1	1
79100	1	1	1	1	1
79110	1	1	0	0	0
79120	1	0	1	1	1
79130	0	0	0	0	0
79140	0	0	0	0	1
79150	1	0	1	0	0
79160	1	1	1	1	1
79170	1	0	1	1	1
79180	0	0	0	0	0
79190	0	0	0	0	0
79200	1	1	0	0	1
79210	1	1	1	1	1
79220	1	1	0	1	0
79230	1	1	1	1	1
79240	1	0	1	1	0
79250	0	0	0	0	1
79260	0	0	0	0	0
79270	0	0	1	0	0
79280	0	0	0	0	0
79290	0	1	0	1	0
79300	1	0	0	0	0
79310	0	0	1	0	1
79320	0	1	1	0	1
79330	0	0	1	1	1
79340	1	0	0	0	1
79350	1	1	0	1	1
79360	1	1	1	1	1
79370	1	1	1	0	1
79380	1	1	1	1	1
79390	1	1	0	0	0
79400	1	0	0	0	0
79410	1	1	1	0	1
79420	0	0	0	0	0
79430	0	0	0	0	0
79440	0	0	1	0	0
79450	0	1	0	0	0
79460	0	0	1	0	0
79470	0	0	0	0	0
79480	0	1	1	0	0
79490	1	0	0	1	0
79500	0	0	0	0	0
79510	0	1	0	0	1
79520	1	1	1	1	1
79530	1	0	0	1	1
79540	1	1	1	1	1
79550	1	0	1	1	1
79560	1	1	1	0	1
79570	1	1	0	1	1
79580	1	0	0	0	1
79590	0	0	0	0	1
79600	1	1	1	0	1
79610	0	1	0	1	1
79620	1	1	1	1	1
79630	1	1	1	1	1
79640	1	1	1	0	1
79650	1	1	1	0	1
79660	1	1	1	1	1
79670	0	1	0	0	0
79680	0	0	0	1	0
79690	1	0	1	1	1
79700	1	1	1	0	1
79710	0	0	0	1	1
79720	0	0	0	0	0
79730	1	1	1	1	0
79740	1	0	1	1	0
79750	1	0	1	1	1
79760	0	0	1	0	0
79770	0	1	0	0	0
79780	0	0	0	0	0
79790	1	0	0	0	0
79800	0	1	1	0	0
79810	1	1	0	0	0
79820	0	1	0	0	1
79830	0	1	0	0	1
79840	0	0	0	1	0
79850	1	1	1	1	1
79860	1	1	1	1	0
79870	1	0	0	1	1
79880	1	1	1	0	1
79890	0	1	0	1	1
79900	0	0	1	0	1
79910	0	0	0	0	1
79920	0	0	0	1	1
79930	1	1	1	1	1
79940	1	1	0	1	1
79950	1	0	0	1	1
79960	1	1	1	1	1
79970	1	1	1	1	1
79980	1	0	0	1	1
79990	1	1	1	1	1
80000	1	1	1	1	1
80010	1	1	1	1	1
80020	1	1	1	1	1
80030	1	1	0	0	0
80040	0	0	1	1	0
80050	0	0	1	0	0
80060	1	0	0	0	1
80070	1	1	0	1	0
80080	0	0	1	0	1
80090	1	0	0	0	0
80100	0	0	0	0	0
80110	0	0	0	0	0
80120	1	0	1	0	1
80130	0	1	0	0	0
80140	0	0	0	0	1
80150	0	0	0	1	0
80160	1	1	0	1	0
80170	1	1	0	1	0
80180	1	1	1	0	0
80190	1	1	1	1	1
80200	1	1	1	1	1
80210	1	0	1	1	1
80220	0	1	0	1	0
80230	1	1	1	0	1
80240	0	0	0	1	1
80250	0	0	0	1	0
80260	0	1	1	1	1
80270	0	0	0	0	0
80280	1	1	0	1	1
80290	1	0	1	1	1
80300	1	1	0	0	0
80310	0	0	0	0	0
80320	0	0	0	0	0
80330	0	1	0	0	0
80340	1	0	1	0	0
80350	0	1	1	1	0
80360	1	0	1	1	1
80370	0	1	0	1	0
80380	1	1	1	1	1
80390	0	0	1	1	0
80400	0	0	1	0	0
80410	0	0	1	0	0
80420	0	1	1	0	0
80430	0	0	1	0	1
80440	0	0	0	0	0
80450	1	1	0	1	1
80460	1	1	1	1	1
80470	1	1	1	0	1
80480	1	0	0	0	0
80490	1	1	0	1	0
80500	1	1	1	1	1
80510	0	0	1	1	1
80520	1	1	1	1	1
80530	0	0	0	1	0
80540	1	0	0	0	1
80550	0	0	1	0	0
80560	1	1	1	1	1
80570	1	0	1	0	0
80580	1	1	1	1	1
80590	1	1	0	0	1
80600	0	0	0	0	0
80610	1	0	1	1	0
80620	1	1	1	1	1
80630	1	1	1	1	1
80640	1	1	1	1	1
80650	1	1	1	1	1
80660	1	0	1	0	1
80670	1	1	1	1	1
80680	1	1	1	0	1
80690	1	0	0	0	0
80700	0	0	0	0	0
80710	1	1	0	0	1
80720	1	1	0	1	1
80730	1	0	1	1	0
80740	0	0	0	0	0
80750	0	0	1	1	1
80760	1	1	0	0	1
80770	0	1	0	0	1
80780	0	0	1	0	1
80790	0	0	1	1	1
80800	1	1	0	1	1
80810	1	1	1	1	1
80820	0	0	1	1	0
80830	1	1	1	1	1
80840	1	1	1	1	0
80850	0	0	0	0	0
80860	1	1	1	1	1
80870	1	1	1	1	1
80880	1	0	0	0	0
80890	1	0	1	1	1
80900	0	0	1	0	0
80910	0	0	0	0	0
80920	0	1	1	1	1
80930	1	0	1	0	0
80940	0	0	0	0	0
80950	0	1	1	1	1
80960	1	1	1	0	0
80970	1	1	1	1	1
80980	1	1	0	1	0
80990	0	0	1	0	0
81000	1	1	1	1	1
81010	1	1	1	1	1
81020	0	0	1	0	0
81030	0	0	0	0	0
81040	0	0	0	0	0
81050	1	0	1	1	1
81060	1	1	1	1	1
81070	0	0	0	0	0
81080	1	0	1	1	1
81090	1	1	1	1	1
81100	1	1	1	0	1
81110	1	1	1	0	1
81120	1	1	1	1	1
81130	0	1	1	1	1
81140	1	0	0	1	0
81150	1	0	0	0	1
81160	1	0	1	1	0
81170	0	0	0	0	0
81180	1	1	1	1	0
81190	1	1	0	0	1
81200	0	1	0	1	1
81210	0	0	1	0	0
81220	0	0	0	0	1
81230	1	0	1	0	0
81240	1	1	1	1	1
81250	1	1	1	0	1
81260	1	0	1	1	1
81270	1	1	1	1	1
81280	1	1	1	1	1
81290	0	0	1	0	0
81300	1	0	1	1	1
81310	0	1	1	1	1
81320	1	1	0	1	0
81330	0	1	0	0	0
81340	0	1	1	0	1
81350	0	1	0	1	1
81360	0	1	1	1	1
81370	1	1	0	1	1
81380	1	1	1	1	1
81390	1	1	1	1	1
81400	1	1	1	1	1
81410	1	0	1	1	1
81420	0	1	0	1	0
81430	1	0	1	1	1
81440	1	1	0	0	1
81450	0	0	1	1	1
81460	1	1	1	1	1
81470	0	0	0	0	0
81480	0	0	0	0	0
81490	1	0	0	1	0
81500	0	0	0	0	0
81510	0	0	1	0	1
81520	1	0	0	1	1
81530	1	0	1	1	0
81540	0	0	0	0	0
81550	0	0	0	0	0
81560	0	0	0	0	0
81570	0	0	0	1	0
81580	0	1	1	0	1
81590	1	1	1	1	1
81600	1	1	1	1	1
81610	0	0	0	0	0
81620	1	0	0	0	1
81630	0	1	1	0	0
81640	1	1	0	0	1
81650	1	1	1	1	1
81660	1	0	1	1	1
81670	0	1	1	1	1
81680	1	1	1	1	1
81690	1	0	1	1	1
81700	1	1	0	1	0
81710	0	1	0	1	0
81720	1	0	1	0	0
81730	0	0	0	0	0
81740	1	0	0	0	0
81750	0	1	1	0	0
81760	0	0	0	0	0
81770	0	0	0	0	1
81780	0	1	0	1	0
81790	1	1	1	1	1
81800	1	1	0	0	1
81810	0	0	0	0	0
81820	0	1	0	0	0
81830	0	1	1	1	1
81840	0	1	1	0	1
81850	1	1	1	1	1
81860	1	0	0	0	0
81870	0	0	0	0	0
81880	0	1	0	1	0
81890	1	0	0	0	0
81900	0	1	0	0	0
81910	0	0	1	1	0
81920	0	0	0	0	0
81930	0	0	0	0	0
81940	1	1	1	0	0
81950	1	1	1	1	1
81960	1	1	1	1	0
81970	0	1	0	1	0
81980	0	0	0	0	0
81990	0	0	1	1	0
82000	0	0	0	0	0
82010	1	0	1	0	1
82020	1	1	1	0	1
82030	1	0	0	1	0
82040	0	0	0	0	0
82050	1	0	1	0	0
82060	0	0	1	1	0
82070	1	0	0	0	1
82080	0	0	0	0	0
82090	0	0	1	1	0
82100	0	1	1	1	1
82110	0	1	1	0	1
82120	1	0	1	1	0
82130	0	0	0	1	0
82140	0	0	0	0	0
82150	0	0	0	1	0
82160	0	0	0	1	1
82170	0	0	0	0	0
82180	0	1	0	0	0
82190	0	0	0	0	0
82200	0	0	0	0	0
82210	0	0	0	0	0
82220	1	1	1	0	1
82230	0	1	0	1	0
82240	1	1	1	1	0
82250	0	0	0	0	1
82260	0	1	1	0	0
82270	0	0	0	0	0
82280	0	0	0	0	0
82290	0	0	0	0	0
82300	1	1	1	1	1
82310	0	1	1	0	0
82320	1	1	1	0	0
82330	0	1	0	0	0
82340	0	0	0	0	1
82350	0	0	1	0	1
82360	0	0	0	0	0
82370	0	0	0	1	1
82380	0	1	0	0	0
82390	0	0	0	0	0
82400	0	1	0	0	0
82410	1	1	1	1	1
82420	0	1	0	0	0
82430	0	1	0	1	1
82440	0	1	1	1	0
82450	1	0	0	1	0
82460	0	0	0	0	0
82470	1	1	1	1	1
82480	1	1	1	1	1
82490	1	0	1	1	1
82500	1	1	0	1	1
82510	1	0	1	0	1
82520	0	0	0	0	0
82530	1	0	0	0	0
82540	0	0	0	0	0
82550	1	1	1	0	0
82560	1	0	1	1	0
82570	0	0	0	1	1
82580	1	0	0	0	0
82590	0	0	0	0	0
82600	0	0	0	0	0
82610	1	0	0	0	1
82620	0	1	1	0	0
82630	0	0	0	0	0
82640	0	0	0	1	0
82650	0	0	0	0	0
82660	0	0	0	0	0
82670	0	0	0	0	0
82680	0	0	0	1	0
82690	0	1	1	1	1
82700	1	1	1	1	1
82710	0	1	1	1	1
82720	1	1	1	1	1
82730	0	0	0	1	0
82740	0	1	1	1	1
82750	1	1	1	1	1
82760	0	1	1	0	1
82770	1	0	0	1	1
82780	0	0	1	0	0
82790	0	0	0	0	1
82800	1	0	1	1	1
82810	1	1	1	1	1
82820	1	1	1	1	1
82830	1	0	1	1	0
82840	1	1	1	1	1
82850	1	1	1	1	1
82860	0	1	1	1	1
82870	1	1	1	0	1
82880	1	0	0	0	0
82890	0	0	0	0	0
82900	0	0	1	1	0
82910	0	0	0	0	0
82920	0	0	0	0	0
82930	1	0	1	0	0
82940	0	0	0	1	1
82950	1	0	1	0	1
82960	1	1	1	1	1
82970	1	1	1	1	1
82980	1	1	1	1	1
82990	1	1	1	1	1
83000	1	1	1	1	1
83010	1	1	1	1	1
83020	1	1	1	1	0
83030	1	0	0	0	0
83040	0	1	1	0	0
83050	0	0	0	0	1
83060	0	1	0	0	0
83070	1	1	1	0	1
83080	1	0	0	0	0
83090	0	0	0	0	0
83100	0	0	0	0	0
83110	0	0	0	0	0
83120	1	1	0	0	1
83130	1	1	1	0	0
83140	1	1	0	1	1
83150	1	1	0	0	1
83160	1	0	1	0	1
83170	1	0	1	0	1
83180	1	0	0	0	1
83190	1	1	0	1	1
83200	1	1	1	0	0
83210	0	0	0	0	0
83220	1	0	1	0	0
83230	1	1	0	1	1
83240	0	0	0	0	1
83250	0	1	0	0	1
83260	1	1	0	0	0
83270	0	0	1	0	0
83280	0	0	1	0	1
83290	1	1	1	1	1
83300	1	1	1	1	1
83310	1	0	1	1	1
83320	0	1	1	0	1
83330	1	1	1	1	1
83340	0	0	0	0	0
83350	0	0	0	0	0
83360	0	0	0	0	1
83370	0	1	1	0	1
83380	1	1	0	0	1
83390	1	1	1	1	1
83400	1	1	1	0	1
83410	0	1	1	1	1
83420	0	1	1	1	1
83430	1	1	1	1	1
83440	1	1	0	1	1
83450	1	1	1	1	1
83460	1	1	1	0	0
83470	0	0	0	0	1
83480	0	0	0	0	0
83490	0	1	0	0	0
83500	0	0	1	0	1
83510	1	1	1	0	1
83520	1	1	1	1	1
83530	1	0	1	1	1
83540	1	1	1	1	0
83550	1	0	1	1	0
83560	0	1	0	0	1
83570	0	1	0	1	1
83580	1	1	1	0	0
83590	0	0	0	0	0
83600	0	0	0	0	0
83610	1	1	1	1	1
83620	0	1	1	1	1
83630	1	1	1	1	0
83640	1	1	1	0	1
83650	1	1	0	0	0
83660	0	0	0	0	1
83670	0	0	0	0	0
83680	1	0	1	1	0
83690	0	0	1	1	1
83700	1	0	1	0	1
83710	1	1	1	1	1
83720	1	1	1	0	1
83730	1	1	0	1	0
83740	0	0	0	0	0
83750	0	0	0	0	0
83760	0	0	0	0	0
83770	1	0	0	1	1
83780	1	1	1	1	1
83790	1	0	1	1	1
83800	0	0	0	1	0
83810	0	1	1	0	0
83820	0	0	0	0	0
83830	1	0	0	0	0
83840	0	0	0	0	0
83850	0	0	1	0	0
83860	0	0	0	0	0
83870	0	1	0	0	1
83880	0	0	0	1	0
83890	1	1	1	1	1
83900	0	1	1	1	1
83910	1	1	1	1	0
83920	1	1	1	1	1
83930	0	1	0	1	1
83940	0	0	1	0	1
83950	0	1	1	1	1
83960	0	0	0	0	0
83970	0	0	0	0	0
83980	1	0	1	0	0
83990	0	1	0	0	0
84000	0	1	0	1	1
84010	0	1	1	1	0
84020	0	1	0	0	0
84030	1	1	1	1	1
84040	1	1	1	1	1
84050	1	1	1	1	1
84060	1	1	0	1	1
84070	1	1	0	0	0
84080	1	1	1	1	1
84090	1	1	1	1	0
84100	1	1	1	1	1
84110	0	1	1	0	0
84120	1	0	0	1	0
84130	1	0	1	1	1
84140	1	1	1	1	1
84150	1	1	1	1	1
84160	0	0	0	0	1
84170	0	0	0	1	1
84180	1	1	0	1	1
84190	1	1	1	1	1
84200	1	1	0	1	0
84210	0	0	0	0	1
84220	1	1	0	1	0
84230	1	1	1	1	1
84240	1	1	1	1	1
84250	0	0	0	0	1
84260	0	0	0	0	0
84270	0	0	0	0	0
84280	0	1	1	1	0
84290	0	0	1	0	0
84300	1	1	0	0	1
84310	0	1	0	1	0
84320	1	1	1	0	1
84330	1	1	1	1	1
84340	1	1	1	1	1
84350	0	0	1	0	1
84360	1	1	1	1	1
84370	0	0	0	0	0
84380	0	0	1	0	1
84390	0	0	1	1	0
84400	1	1	0	0	1
84410	1	0	0	0	0
84420	1	0	1	1	1
84430	1	1	0	1	1
84440	0	0	0	0	0
84450	0	0	0	1	1
84460	0	0	1	0	0
84470	1	0	1	1	0
84480	0	1	0	0	0
84490	0	0	0	1	1
84500	0	0	1	0	0
84510	1	0	0	0	0
84520	0	0	1	1	1
84530	0	0	1	0	0
84540	1	1	0	1	1
84550	1	1	1	1	1
84560	0	1	1	1	0
84570	1	1	1	1	1
84580	1	1	1	1	1
84590	0	0	1	1	1
84600	1	1	1	1	1
84610	1	1	1	1	1
84620	1	1	1	0	1
84630	1	0	1	0	0
84640	1	1	1	0	0
84650	0	0	1	1	1
84660	0	0	1	1	1
84670	1	0	1	0	1
84680	0	1	1	0	0
84690	1	1	1	1	1
84700	1	0	1	1	0
84710	0	0	1	0	1
84720	0	0	0	1	1
84730	0	1	0	0	0
84740	0	1	0	1	0
84750	0	0	0	0	1
84760	0	0	0	0	0
84770	0	1	1	1	1
84780	1	1	1	1	1
84790	1	0	1	1	1
84800	0	1	0	1	1
84810	1	1	0	1	0
84820	1	1	1	0	0
84830	0	0	0	0	0
84840	0	1	0	0	1
84850	0	0	1	0	1
84860	0	0	0	1	1
84870	0	0	0	0	0
84880	1	1	1	1	1
84890	1	1	1	1	1
84900	1	1	1	1	1
84910	1	1	1	1	0
84920	1	0	1	0	0
84930	0	0	0	0	0
84940	0	0	0	0	0
84950	1	0	0	0	0
84960	0	1	0	1	0
84970	0	0	1	1	1
84980	0	0	0	0	0
84990	0	0	0	1	1
85000	1	0	1	1	1
85010	0	0	0	0	0
85020	0	0	0	0	0
85030	0	0	0	0	1
85040	0	1	0	0	0
85050	1	1	0	1	0
85060	1	1	1	1	0
85070	1	1	1	1	1
85080	0	0	0	1	0
85090	1	1	1	1	1
85100	1	1	1	1	1
85110	1	1	1	0	1
85120	1	1	1	1	1
85130	1	1	1	1	0
85140	1	0	1	0	1
85150	0	0	1	1	1
85160	0	1	1	1	1
85170	1	1	1	0	1
85180	1	1	0	1	0
85190	1	1	1	1	1
85200	0	0	0	1	1
85210	1	1	0	0	0
85220	0	0	0	0	1
85230	0	0	0	0	0
85240	0	0	0	0	0
85250	0	0	0	0	0
85260	1	1	1	1	1
85270	1	1	0	0	0
85280	0	0	0	0	1
85290	1	1	1	1	1
85300	1	1	1	0	1
85310	0	0	1	0	0
85320	0	0	0	0	0
85330	1	0	1	1	1
85340	1	0	1	0	0
85350	1	1	1	1	1
85360	0	0	1	1	1
85370	1	1	1	1	1
85380	1	1	1	1	1
85390	0	0	0	0	0
85400	0	1	0	1	0
85410	0	1	0	0	1
85420	0	1	0	0	1
85430	0	0	0	1	1
85440	0	1	0	1	0
85450	1	1	1	1	0
85460	1	0	1	1	1
85470	1	0	1	1	1
85480	1	0	1	1	0
85490	1	0	0	1	1
85500	1	1	1	1	1
85510	1	1	1	1	1
85520	1	0	1	1	1
85530	0	0	0	1	0
85540	1	1	1	1	1
85550	1	1	0	1	1
85560	1	1	1	1	1
85570	1	1	1	0	0
85580	1	0	1	0	1
85590	0	0	0	0	0
85600	0	1	1	1	1
85610	1	1	1	1	1
85620	1	1	0	1	1
85630	1	1	1	1	1
85640	1	0	0	0	1
85650	0	1	0	1	1
85660	0	1	0	1	1
85670	0	0	0	1	0
85680	0	1	0	0	0
85690	0	1	0	0	1
85700	1	1	1	1	1
85710	1	1	0	1	1
85720	0	0	0	1	0
85730	0	1	0	0	1
85740	1	0	1	0	1
85750	0	1	0	0	0
85760	0	1	0	0	1
85770	1	1	0	0	1
85780	0	0	0	0	0
85790	0	0	0	0	1
85800	1	1	1	0	1
85810	1	1	1	1	0
85820	1	1	1	1	0
85830	1	0	1	1	0
85840	0	0	0	0	1
85850	0	0	0	0	0
85860	0	0	0	1	0
85870	1	1	1	1	1
85880	1	1	1	1	1
85890	1	1	1	1	1
85900	1	1	0	1	1
85910	1	1	1	1	1
85920	1	1	1	0	1
85930	1	1	1	1	1
85940	0	1	1	0	0
85950	1	1	1	1	1
85960	0	1	0	1	0
85970	1	1	1	1	1
